id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
90303351,2021/08/04 9:58 AM MSK,2021-08-04,2021-08-04 06:58:00 +0000,Moscow,3934057,elenasuslova,,2021-08-07 19:57:46 +0000,2021-08-07 21:37:03 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/90303351,https://inaturalist-open-data.s3.amazonaws.com/photos/149229755/medium.jpeg,,"",,1,0,false,,"Орехово-Зуевский р-н, Московская обл., Россия",55.5123416667,38.7335083333,19,,,,19,,,false,,,,Orekhovo-Zuevskiy rayon,,Russia,Moskva,Orekhovo-Zuevskiy rayon,Гвоздика китайская,Dianthus chinensis,Гвоздика китайская,Plantae,161763,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Caryophyllaceae,,,Caryophylleae,,Dianthus,,Dianthus chinensis,,,,
90304185,2021/08/04 10:15 AM MSK,2021-08-04,2021-08-04 07:15:00 +0000,Moscow,3934057,elenasuslova,,2021-08-07 20:04:17 +0000,2021-08-07 20:12:32 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/90304185,https://inaturalist-open-data.s3.amazonaws.com/photos/149231304/medium.jpeg,,"",,1,0,false,,"Воскресенский р-н, Московская обл., Россия",55.5090527778,38.7337333333,59,,,,59,,,false,,,,Orekhovo-Zuevskiy rayon,,Russia,Moskva,Orekhovo-Zuevskiy rayon,Вероника лекарственная,Veronica officinalis,Вероника лекарственная,Plantae,129020,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,,Veroniceae,,Veronica,,Veronica officinalis,,,,
90304422,2021/08/04 10:16 AM MSK,2021-08-04,2021-08-04 07:16:00 +0000,Moscow,3934057,elenasuslova,,2021-08-07 20:06:19 +0000,2021-08-07 20:12:27 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/90304422,https://inaturalist-open-data.s3.amazonaws.com/photos/149231747/medium.jpeg,,"",,1,0,false,,"Воскресенский р-н, Московская обл., Россия",55.5090444444,38.7335138889,4,,,,4,,open,false,,,,Orekhovo-Zuevskiy rayon,,Russia,Moskva,Orekhovo-Zuevskiy rayon,Зимолюбка зонтичная,Chimaphila umbellata,Зимолюбка зонтичная,Plantae,62236,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Ericaceae,Monotropoideae,,,,Chimaphila,,Chimaphila umbellata,,,,
90972343,2021-08-13 10:05:23 AM GMT+03:00,2021-08-13,2021-08-13 07:05:23 +0000,Baghdad,3502221,naturalist40722,Сергей Саввин,2021-08-13 07:07:00 +0000,2021-08-13 08:41:48 +0000,needs_id,,https://www.inaturalist.org/observations/90972343,https://static.inaturalist.org/photos/150410958/medium.jpeg,,"",,0,0,false,2,"Voskresenskiy rayon, RU-MS, RU",55.47502842,38.69492427,10,,,,10,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Вёшенка лёгочная,Pleurotus pulmonarius,Вёшенка лёгочная,Fungi,136399,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pleurotineae,,Pleurotaceae,,,,,Pleurotus,,Pleurotus pulmonarius,,,,
92661206,2021/07/29 3:51 дня MSK,2021-07-29,2021-07-29 12:51:00 +0000,Moscow,1727274,mitrula_paludosa,Maria,2021-08-27 12:11:44 +0000,2021-08-27 13:12:43 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/92661206,https://inaturalist-open-data.s3.amazonaws.com/photos/153457653/medium.jpeg,,"",,1,0,false,,"Орехово-Зуевский р-н, Московская обл., Россия",55.5169238322,38.7163470036,58,,,,58,,,false,,,,Orekhovo-Zuevskiy rayon,,Russia,Moskva,Orekhovo-Zuevskiy rayon,Клён американский,Acer negundo,Клён американский,Plantae,47726,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,Sapindaceae,,,,,Acer,,Acer negundo,,,,
92661207,2021/07/29 4:24 дня MSK,2021-07-29,2021-07-29 13:24:00 +0000,Moscow,1727274,mitrula_paludosa,Maria,2021-08-27 12:11:45 +0000,2021-08-27 15:45:58 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/92661207,https://inaturalist-open-data.s3.amazonaws.com/photos/153457694/medium.jpeg,,"",,2,0,false,,"Орехово-Зуевский р-н, Московская обл., Россия",55.5174392551,38.716711784,122,,,,122,,,false,,,,Orekhovo-Zuevskiy rayon,,Russia,Moskva,Orekhovo-Zuevskiy rayon,Common Brimstone,Gonepteryx rhamni,Крушинница,Insecta,52771,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Pieridae,Coliadinae,,,,Gonepteryx,,Gonepteryx rhamni,,,,
92661208,2021/07/29 4:24 дня MSK,2021-07-29,2021-07-29 13:24:00 +0000,Moscow,1727274,mitrula_paludosa,Maria,2021-08-27 12:11:45 +0000,2021-08-27 12:36:14 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/92661208,https://inaturalist-open-data.s3.amazonaws.com/photos/153457710/medium.jpeg,,"",,1,0,false,,"Орехово-Зуевский р-н, Московская обл., Россия",55.5171728764,38.7166259534,122,,,,122,,,false,,,,Orekhovo-Zuevskiy rayon,,Russia,Moskva,Orekhovo-Zuevskiy rayon,Small Tortoiseshell,Aglais urticae,Крапивница,Insecta,54468,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Nymphalinae,,Nymphalini,,Aglais,,Aglais urticae,,,,
92661211,2021/07/29 4:25 дня MSK,2021-07-29,2021-07-29 13:25:00 +0000,Moscow,1727274,mitrula_paludosa,Maria,2021-08-27 12:11:45 +0000,2022-09-07 03:51:04 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/92661211,https://inaturalist-open-data.s3.amazonaws.com/photos/153457781/medium.jpeg,,"",,2,0,false,,"Орехово-Зуевский р-н, Московская обл., Россия",55.517720432,38.7165549698,31,,,,31,,,false,,,,Orekhovo-Zuevskiy rayon,,Russia,Moskva,Orekhovo-Zuevskiy rayon,Common Carder Bumble Bee,Bombus pascuorum,Шмель полевой,Insecta,55637,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Bombini,,Bombus,,Bombus pascuorum,,,,
92661217,2021/07/29 5:16 вечера MSK,2021-07-29,2021-07-29 14:16:00 +0000,Moscow,1727274,mitrula_paludosa,Maria,2021-08-27 12:11:47 +0000,2021-08-27 13:11:39 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/92661217,https://inaturalist-open-data.s3.amazonaws.com/photos/153457903/medium.jpeg,,"",,1,0,false,,"Воскресенский р-н, Московская обл., Россия",55.5025294875,38.6644280879,25,,,,25,,open,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Сосна обыкновенная,Pinus sylvestris,Сосна обыкновенная,Plantae,58722,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,Pinaceae,,,,,Pinus,,Pinus sylvestris,,,,
92661218,2021/07/29 5:16 вечера MSK,2021-07-29,2021-07-29 14:16:00 +0000,Moscow,1727274,mitrula_paludosa,Maria,2021-08-27 12:11:47 +0000,2021-08-27 13:11:36 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/92661218,https://inaturalist-open-data.s3.amazonaws.com/photos/153457915/medium.jpeg,,"",,1,0,false,,"Воскресенский р-н, Московская обл., Россия",55.5024222636,38.6645945655,31,,,,31,,open,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Сосна обыкновенная,Pinus sylvestris,Сосна обыкновенная,Plantae,58722,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,Pinaceae,,,,,Pinus,,Pinus sylvestris,,,,
92661220,2021/07/29 5:16 вечера MSK,2021-07-29,2021-07-29 14:16:00 +0000,Moscow,1727274,mitrula_paludosa,Maria,2021-08-27 12:11:48 +0000,2021-08-27 13:40:39 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/92661220,https://inaturalist-open-data.s3.amazonaws.com/photos/153457916/medium.jpeg,,"",,1,0,false,,"Воскресенский р-н, Московская обл., Россия",55.502648304,38.664204402,2,,,,2,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Ястребинка зонтичная,Hieracium umbellatum,Ястребинка зонтичная,Plantae,55909,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Cichorioideae,,Cichorieae,Hieraciinae,Hieracium,,Hieracium umbellatum,,,,
92661221,2021/07/29 5:17 вечера MSK,2021-07-29,2021-07-29 14:17:00 +0000,Moscow,1727274,mitrula_paludosa,Maria,2021-08-27 12:11:48 +0000,2021-08-27 13:11:32 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/92661221,https://inaturalist-open-data.s3.amazonaws.com/photos/153457935/medium.jpeg,,"",,1,0,false,,"Воскресенский р-н, Московская обл., Россия",55.5023399544,38.6647136881,46,,,,46,,open,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Сосна обыкновенная,Pinus sylvestris,Сосна обыкновенная,Plantae,58722,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,Pinaceae,,,,,Pinus,,Pinus sylvestris,,,,
92661222,2021/07/29 5:18 вечера MSK,2021-07-29,2021-07-29 14:18:00 +0000,Moscow,1727274,mitrula_paludosa,Maria,2021-08-27 12:11:49 +0000,2021-08-27 13:40:39 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/92661222,https://inaturalist-open-data.s3.amazonaws.com/photos/153458130/medium.jpeg,,"",,1,0,false,,"Воскресенский р-н, Московская обл., Россия",55.5021280438,38.6639592769,8,,,,8,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Ландыш майский,Convallaria majalis,Ландыш майский,Plantae,48206,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Asparagaceae,Nolinoideae,,Convallarieae,,Convallaria,,Convallaria majalis,,,,
92661223,2021/07/29 5:48 вечера MSK,2021-07-29,2021-07-29 14:48:00 +0000,Moscow,1727274,mitrula_paludosa,Maria,2021-08-27 12:11:49 +0000,2021-08-27 13:40:41 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/92661223,https://inaturalist-open-data.s3.amazonaws.com/photos/153458240/medium.jpeg,,"",,1,0,false,,"Воскресенский р-н, Московская обл., Россия",55.5019638889,38.6638,,,,,,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Паслён сладко-горький,Solanum dulcamara,Паслён сладко-горький,Plantae,55620,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,Solanaceae,Solanoideae,,Solaneae,,Solanum,,Solanum dulcamara,,,,
93134241,2021/07/29 6:32 вечера MSK,2021-07-29,2021-07-29 03:32:00 +0000,Moscow,1727274,mitrula_paludosa,Maria,2021-08-31 10:11:00 +0000,2022-12-24 21:13:46 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/93134241,https://inaturalist-open-data.s3.amazonaws.com/photos/154318403/medium.jpeg,,"",,1,0,false,,"им. Цюрупы, Московская обл., Россия, 140221",55.5016472222,38.6431305556,,,,,,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Молочай лозный,Euphorbia virgata,Молочай лозный,Plantae,77120,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,Euphorbiaceae,Euphorbioideae,,Euphorbieae,Euphorbiinae,Euphorbia,,Euphorbia virgata,,,,
93134243,2021/07/29 6:32 вечера MSK,2021-07-29,2021-07-29 03:32:00 +0000,Moscow,1727274,mitrula_paludosa,Maria,2021-08-31 10:11:00 +0000,2021-09-05 21:59:48 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/93134243,https://inaturalist-open-data.s3.amazonaws.com/photos/154318391/medium.jpeg,,"",,2,0,false,,"им. Цюрупы, Московская обл., Россия, 140221",55.5016472222,38.6431305556,,,,,,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Шиповник морщинистый,Rosa rugosa,Шиповник морщинистый,Plantae,83653,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Roseae,,Rosa,,Rosa rugosa,,,,
93134371,2021/07/29 6:33 вечера MSK,2021-07-29,2021-07-29 03:33:00 +0000,Moscow,1727274,mitrula_paludosa,Maria,2021-08-31 10:12:28 +0000,2021-08-31 10:32:17 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/93134371,https://inaturalist-open-data.s3.amazonaws.com/photos/154318571/medium.jpeg,,"",,2,0,false,,"им. Цюрупы, Московская обл., Россия, 140221",55.5016472222,38.6431305556,,,,,,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Bushgrass,Calamagrostis epigejos,Вейник наземный,Plantae,204260,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,,Poeae,Agrostidinae,Calamagrostis,,Calamagrostis epigejos,,,,
93134372,2021/07/29 6:33 вечера MSK,2021-07-29,2021-07-29 03:33:00 +0000,Moscow,1727274,mitrula_paludosa,Maria,2021-08-31 10:12:28 +0000,2021-08-31 10:32:17 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/93134372,https://inaturalist-open-data.s3.amazonaws.com/photos/154318578/medium.jpeg,,"",,1,0,false,,"им. Цюрупы, Московская обл., Россия, 140221",55.5016472222,38.6431305556,,,,,,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Латук компасный,Lactuca serriola,Латук компасный,Plantae,53107,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Cichorioideae,,Cichorieae,Lactucinae,Lactuca,,Lactuca serriola,,,,
93134409,2021/07/29 6:33 вечера MSK,2021-07-29,2021-07-29 03:33:00 +0000,Moscow,1727274,mitrula_paludosa,Maria,2021-08-31 10:13:31 +0000,2022-12-24 21:14:28 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/93134409,https://inaturalist-open-data.s3.amazonaws.com/photos/154318669/medium.jpeg,,"",,1,0,false,,"им. Цюрупы, Московская обл., Россия, 140221",55.5016777778,38.6439194444,,,,,,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Латук компасный,Lactuca serriola,Латук компасный,Plantae,53107,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Cichorioideae,,Cichorieae,Lactucinae,Lactuca,,Lactuca serriola,,,,
93134410,2021/07/29 6:33 вечера MSK,2021-07-29,2021-07-29 03:33:00 +0000,Moscow,1727274,mitrula_paludosa,Maria,2021-08-31 10:13:31 +0000,2022-12-24 21:14:59 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/93134410,https://inaturalist-open-data.s3.amazonaws.com/photos/154318682/medium.jpeg,,"",,1,0,false,,"им. Цюрупы, Московская обл., Россия, 140221",55.5016777778,38.6439194444,,,,,,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Цикорий обыкновенный,Cichorium intybus,Цикорий обыкновенный,Plantae,52913,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Cichorioideae,,Cichorieae,Cichoriinae,Cichorium,,Cichorium intybus,,,,
93134411,2021/07/29 6:33 вечера MSK,2021-07-29,2021-07-29 03:33:00 +0000,Moscow,1727274,mitrula_paludosa,Maria,2021-08-31 10:13:31 +0000,2021-08-31 10:31:57 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/93134411,https://inaturalist-open-data.s3.amazonaws.com/photos/154318694/medium.jpeg,,"",,2,0,false,,"им. Цюрупы, Московская обл., Россия, 140221",55.5016777778,38.6439194444,,,,,,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,smooth brome,Bromus inermis,Костёр безостый,Plantae,75903,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,,Bromeae,,Bromus,,Bromus inermis,,,,
93134445,2021/07/29 6:34 вечера MSK,2021-07-29,2021-07-29 03:34:00 +0000,Moscow,1727274,mitrula_paludosa,Maria,2021-08-31 10:14:24 +0000,2021-08-31 10:31:50 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/93134445,https://inaturalist-open-data.s3.amazonaws.com/photos/154318733/medium.jpeg,,"",,1,0,false,,"им. Цюрупы, Московская обл., Россия, 140221",55.5016777778,38.6439194444,,,,,,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Клён американский,Acer negundo,Клён американский,Plantae,47726,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,Sapindaceae,,,,,Acer,,Acer negundo,,,,
93134869,2021/07/29 6:36 вечера MSK,2021-07-29,2021-07-29 03:36:00 +0000,Moscow,1727274,mitrula_paludosa,Maria,2021-08-31 10:18:12 +0000,2021-08-31 10:31:49 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/93134869,https://inaturalist-open-data.s3.amazonaws.com/photos/154318808/medium.jpeg,,"",,1,0,false,,"им. Цюрупы, Московская обл., Россия, 140221",55.5016777778,38.6439194444,,,,,,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Клён американский,Acer negundo,Клён американский,Plantae,47726,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,Sapindaceae,,,,,Acer,,Acer negundo,,,,
93134872,2021/07/29 6:36 вечера MSK,2021-07-29,2021-07-29 03:36:00 +0000,Moscow,1727274,mitrula_paludosa,Maria,2021-08-31 10:18:13 +0000,2021-08-31 10:31:49 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/93134872,https://inaturalist-open-data.s3.amazonaws.com/photos/154318853/medium.jpeg,,"",,1,0,false,,"им. Цюрупы, Московская обл., Россия, 140221",55.5016777778,38.6439194444,,,,,,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Клён американский,Acer negundo,Клён американский,Plantae,47726,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,Sapindaceae,,,,,Acer,,Acer negundo,,,,
93134873,2021/07/29 6:36 вечера MSK,2021-07-29,2021-07-29 03:36:00 +0000,Moscow,1727274,mitrula_paludosa,Maria,2021-08-31 10:18:13 +0000,2021-08-31 10:31:42 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/93134873,https://inaturalist-open-data.s3.amazonaws.com/photos/154318841/medium.jpeg,,"",,1,0,false,,"им. Цюрупы, Московская обл., Россия, 140221",55.5016777778,38.6439194444,,,,,,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Клён американский,Acer negundo,Клён американский,Plantae,47726,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,Sapindaceae,,,,,Acer,,Acer negundo,,,,
93134874,2021/07/29 6:59 вечера MSK,2021-07-29,2021-07-29 03:59:00 +0000,Moscow,1727274,mitrula_paludosa,Maria,2021-08-31 10:18:14 +0000,2021-09-02 16:57:22 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/93134874,https://inaturalist-open-data.s3.amazonaws.com/photos/154318895/medium.jpeg,,"",,1,0,false,,"им. Цюрупы, Московская обл., Россия, 140221",55.5013032271,38.6442252163,2,,,,2,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Жерушник болотный,Rorippa palustris,Жерушник болотный,Plantae,64162,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,,,Cardamineae,,Rorippa,,Rorippa palustris,,,,
93136722,2021/07/29 7:00 вечера MSK,2021-07-29,2021-07-29 04:00:00 +0000,Moscow,1727274,mitrula_paludosa,Maria,2021-08-31 10:59:08 +0000,2021-09-02 16:57:18 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/93136722,https://inaturalist-open-data.s3.amazonaws.com/photos/154321988/medium.jpeg,,"",,1,0,false,,"им. Цюрупы, Московская обл., Россия, 140221",55.5013513229,38.6441292985,2,,,,2,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Полынь обыкновенная,Artemisia vulgaris,Полынь обыкновенная,Plantae,52856,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Anthemideae,Artemisiinae,Artemisia,,Artemisia vulgaris,,,,
93136723,2021/07/29 7:00 вечера MSK,2021-07-29,2021-07-29 04:00:00 +0000,Moscow,1727274,mitrula_paludosa,Maria,2021-08-31 10:59:09 +0000,2021-08-31 10:59:09 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/93136723,https://inaturalist-open-data.s3.amazonaws.com/photos/154321979/medium.jpeg,,"",,0,0,false,,"им. Цюрупы, Московская обл., Россия, 140221",55.5013468208,38.6441357703,2,,,,2,,,false,,,,Voskresenskiy rayon,,Russia,Moskva,Voskresenskiy rayon,Arctium tomentosum,Arctium tomentosum,Лопух паутинистый,Plantae,124815,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Carduoideae,,Cardueae,Carduinae,Arctium,,Arctium tomentosum,,,,
